date,TX_1,TX_2,TX_3
2014-06-25,6919.78,8364.61,8235.43
2014-06-26,6491.0,9043.62,7992.59
2014-06-27,7859.15,10279.84,9044.07
2014-06-28,8571.56,10999.62,10822.45
2014-06-29,9964.63,11070.19,11337.35
2014-06-30,7849.76,10108.13,9479.710000000001
2014-07-01,9262.86,10793.4,10963.07
2014-07-02,7385.56,9701.45,9582.97
2014-07-03,9746.03,13589.82,12909.62
2014-07-04,9472.83,12480.15,11131.51
2014-07-05,9784.36,10891.13,11348.38
2014-07-06,11293.26,11891.710000000001,11554.78
2014-07-07,9040.57,11377.45,11393.08
2014-07-08,7939.28,9120.0,9704.47
2014-07-09,9034.210000000001,10986.73,10300.57
2014-07-10,7852.37,9743.460000000001,9931.78
2014-07-11,9784.47,10964.86,11455.79
2014-07-12,12154.95,13689.37,13260.35
2014-07-13,11871.66,12810.84,12548.4
2014-07-14,8335.39,10460.51,10143.99
2014-07-15,8779.37,9796.380000000001,10380.47
2014-07-16,7326.31,10141.37,9178.75
2014-07-17,7667.43,9843.16,8734.45
2014-07-18,7728.150000000001,10677.65,9633.38
2014-07-19,10971.84,12446.89,11416.880000000001
2014-07-20,11133.9,12544.54,10894.17
2014-07-21,7794.9800000000005,9780.08,9352.11
2014-07-22,7357.82,8980.54,8803.63
2014-07-23,7074.38,9435.86,8186.53
2014-07-24,7227.9800000000005,8159.99,8058.4400000000005
2014-07-25,7460.81,10149.05,9437.210000000001
2014-07-26,9192.73,11522.26,10270.04
2014-07-27,10891.81,12365.64,11671.35
2014-07-28,7378.45,9657.960000000001,9728.210000000001
2014-07-29,7202.15,9048.94,8142.56
2014-07-30,7005.22,8949.26,8911.69
2014-07-31,7620.07,9041.55,8776.68
2014-08-01,10561.38,12381.73,14152.57
2014-08-02,10559.33,12848.5,12930.34
2014-08-03,10821.67,12845.4,11770.0
2014-08-04,8158.07,9440.25,9861.960000000001
2014-08-05,8003.4,10026.7,8739.16
2014-08-06,7397.26,10039.74,8521.87
2014-08-07,7720.69,9677.710000000001,9676.4
2014-08-08,8879.25,10786.54,9354.35
2014-08-09,9833.3,12136.81,11180.29
2014-08-10,10264.210000000001,12382.63,10152.63
2014-08-11,7868.12,10406.14,9904.76
2014-08-12,8218.61,9573.19,9292.47
2014-08-13,8717.83,9906.47,9434.42
2014-08-14,8280.61,9539.35,8846.23
2014-08-15,9246.94,10893.49,10056.44
2014-08-16,10487.49,13158.48,11598.32
2014-08-17,11341.7,13521.47,12439.29
2014-08-18,8155.02,9716.04,10566.89
2014-08-19,7903.15,8741.17,9026.77
2014-08-20,7939.45,9004.12,8532.41
2014-08-21,7857.35,9863.78,8976.8
2014-08-22,8745.78,10945.9,11024.52
2014-08-23,10440.28,13157.56,12495.8
2014-08-24,12140.48,14621.06,13637.66
2014-08-25,8282.29,10527.14,11387.71
2014-08-26,7929.01,9290.18,9096.99
2014-08-27,7221.05,7812.2,8362.28
2014-08-28,6722.85,9090.51,8420.43
2014-08-29,7373.99,9967.8,10261.25
2014-08-30,9813.75,12613.38,12299.62
2014-08-31,9508.62,11062.130000000001,10643.2
2014-09-01,10606.04,14056.85,11590.09
2014-09-02,7382.35,9022.9,8337.14
2014-09-03,8342.61,10381.99,9893.52
2014-09-04,6790.21,8971.2,8204.18
2014-09-05,7937.82,9674.69,8753.7
2014-09-06,10469.3,13567.44,12180.35
2014-09-07,8858.27,14500.710000000001,12719.3
2014-09-08,8616.13,10219.74,10659.09
2014-09-09,7995.27,9470.54,9516.48
2014-09-10,7602.24,9274.77,8604.79
2014-09-11,8571.07,9931.97,10393.16
2014-09-12,8645.44,10669.91,9820.56
2014-09-13,11937.02,14814.51,13607.05
2014-09-14,11116.65,13990.59,13095.15
2014-09-15,8879.98,10665.22,10566.29
2014-09-16,7589.04,8059.06,8791.97
2014-09-17,7301.21,8394.0,8505.210000000001
2014-09-18,7037.75,7572.79,7217.5
2014-09-19,8375.84,10152.0,11264.88
2014-09-20,10169.85,12651.51,12144.27
2014-09-21,11207.98,13364.02,12559.130000000001
2014-09-22,7820.77,9283.65,8963.19
2014-09-23,7009.41,8407.65,8758.460000000001
2014-09-24,7016.7,8498.79,8488.89
2014-09-25,6596.47,8789.34,7858.3
2014-09-26,7262.75,9692.85,9033.12
2014-09-27,9246.05,11872.14,10964.07
2014-09-28,10370.7,12321.25,12253.97
2014-09-29,7475.08,9046.39,9014.62
2014-09-30,7069.74,8328.35,8133.3
2014-10-01,8838.12,10209.66,10500.63
2014-10-02,7925.74,9228.2,10004.48
2014-10-03,9713.36,12012.49,11310.53
2014-10-04,11174.61,12898.91,12906.16
2014-10-05,12413.0,14440.18,13307.89
2014-10-06,8770.64,10190.65,10702.56
2014-10-07,8770.23,10418.33,10899.57
2014-10-08,7606.83,9257.91,9539.67
2014-10-09,8136.63,9360.26,10592.66
2014-10-10,8239.13,9598.07,10279.14
2014-10-11,10652.65,14235.69,12855.6
2014-10-12,11610.91,15116.460000000001,13838.0
2014-10-13,9393.24,11474.78,10852.09
2014-10-14,7221.5,9502.6,10377.86
2014-10-15,8496.86,10503.630000000001,10591.44
2014-10-16,7551.0,8896.58,9338.91
2014-10-17,8000.16,10090.25,9782.630000000001
2014-10-18,10537.77,12342.9,12757.86
2014-10-19,11304.26,14240.19,11885.630000000001
2014-10-20,8120.29,10569.09,10261.84
2014-10-21,7539.1,8844.14,8616.11
2014-10-22,6834.84,8808.17,8941.74
2014-10-23,7359.14,8846.08,8337.85
2014-10-24,7287.93,10005.48,9248.16
2014-10-25,9683.19,11454.14,10720.58
2014-10-26,10891.33,13963.91,12036.55
2014-10-27,7591.61,9216.44,9481.73
2014-10-28,6576.93,9110.81,8648.27
2014-10-29,6754.65,9082.380000000001,7415.69
2014-10-30,7656.67,9066.49,9057.16
2014-10-31,8734.92,9947.15,9300.5
2014-11-01,10895.23,12392.86,12949.68
2014-11-02,11231.45,12911.35,12202.7
2014-11-03,8545.55,10826.18,12011.66
2014-11-04,7358.35,9142.35,9298.68
2014-11-05,6972.35,8505.43,8358.41
2014-11-06,8128.32,10019.16,9724.09
2014-11-07,9596.94,10765.14,10145.62
2014-11-08,10181.52,11869.54,12180.26
2014-11-09,12273.4,14610.54,12768.26
2014-11-10,8436.06,10417.44,10226.16
2014-11-11,7854.45,9073.93,9323.79
2014-11-12,7701.99,8574.55,8499.75
2014-11-13,8027.18,10218.710000000001,8021.71
2014-11-14,8488.89,9831.06,9182.44
2014-11-15,11929.11,12123.64,12136.83
2014-11-16,11491.51,14125.85,12936.58
2014-11-17,7419.4800000000005,10061.54,10673.73
2014-11-18,7603.76,8816.210000000001,8938.28
2014-11-19,7444.68,8721.07,8696.73
2014-11-20,7665.82,8154.49,8692.3
2014-11-21,7373.92,9562.72,8892.52
2014-11-22,10815.49,12617.83,11578.710000000001
2014-11-23,11322.210000000001,11832.55,12423.68
2014-11-24,7938.29,9765.69,10504.13
2014-11-25,7961.99,8967.18,9555.06
2014-11-26,9819.95,11179.06,10580.460000000001
2014-11-27,7473.09,7930.82,6094.56
2014-11-28,7477.16,7605.57,7747.92
2014-11-29,8959.68,9463.6,9559.32
2014-11-30,9796.2,11305.2,10600.9
2014-12-01,8239.75,10328.56,10501.47
2014-12-02,7713.11,8577.65,9164.44
2014-12-03,8386.93,9679.03,9424.36
2014-12-04,7350.79,8716.79,6702.4
2014-12-05,9203.85,9284.23,10966.66
2014-12-06,11168.61,12573.34,12469.35
2014-12-07,12334.09,13193.53,12585.53
2014-12-08,7941.76,10357.43,9575.36
2014-12-09,7939.41,9256.42,9159.95
2014-12-10,7850.59,8235.27,8443.22
2014-12-11,8015.66,8947.49,8472.59
2014-12-12,8785.41,10235.83,9437.87
2014-12-13,10645.99,12502.82,11284.87
2014-12-14,12070.82,13545.25,12817.87
2014-12-15,9479.3,11550.67,12189.87
2014-12-16,8791.31,9503.82,9586.38
2014-12-17,8949.5,10176.06,9860.39
2014-12-18,9629.66,10239.9,10447.05
2014-12-19,7538.43,8562.52,9231.81
2014-12-20,10179.42,12453.92,11353.25
2014-12-21,10777.960000000001,11939.51,11293.79
2014-12-22,8337.85,10288.65,10623.47
2014-12-23,8838.35,10412.02,9898.53
2014-12-24,8649.27,10157.87,8804.67
2014-12-25,0.0,12.100000000000001,12.899999999999999
2014-12-26,9557.41,11865.3,11879.8
2014-12-27,8556.81,9870.42,9973.11
2014-12-28,8235.18,9173.33,8496.03
2014-12-29,8413.05,10288.75,9620.39
2014-12-30,8660.29,10822.12,10109.77
2014-12-31,9135.0,10737.02,10136.29
2015-01-01,7507.71,8356.42,8733.62
2015-01-02,8718.8,11587.44,11486.8
2015-01-03,10021.19,12535.29,11181.630000000001
2015-01-04,9920.07,11936.47,11408.16
2015-01-05,8989.14,10618.32,10873.62
2015-01-06,8122.43,9851.49,10936.31
2015-01-07,8210.3,9978.14,10180.5
2015-01-08,7047.38,8061.4,7536.22
2015-01-09,8626.12,10046.44,9543.87
2015-01-10,10208.630000000001,12591.83,11511.8
2015-01-11,12220.09,13392.64,11808.27
2015-01-12,9008.11,10855.47,10768.33
2015-01-13,7931.7,9381.0,8876.23
2015-01-14,8411.03,8490.67,8596.98
2015-01-15,9307.01,10513.65,9843.210000000001
2015-01-16,8649.56,9994.92,9765.5
2015-01-17,11712.47,13059.05,13153.26
2015-01-18,11436.36,13806.81,13570.03
2015-01-19,9463.92,11147.99,11079.65
2015-01-20,7444.09,8306.85,10274.14
2015-01-21,8283.2,8345.34,9381.28
2015-01-22,6498.4,6951.8,6684.03
2015-01-23,8145.31,10695.24,9206.86
2015-01-24,10528.55,13394.87,11432.02
2015-01-25,11095.87,13600.51,11468.91
2015-01-26,7733.6,9375.9,10093.39
2015-01-27,7218.52,8296.31,8373.34
2015-01-28,6789.89,7984.26,8071.4800000000005
2015-01-29,7587.81,9178.75,8763.960000000001
2015-01-30,8745.03,11244.91,11900.6
2015-01-31,11748.99,13803.74,12660.630000000001
2015-02-01,12807.18,14650.55,13872.38
2015-02-02,8126.47,10087.54,10219.45
2015-02-03,8993.41,9990.460000000001,11216.6
2015-02-04,8323.3,10990.45,10073.16
2015-02-05,7620.01,9804.01,10025.35
2015-02-06,9398.95,11710.66,10743.77
2015-02-07,12003.08,14618.960000000001,13794.880000000001
2015-02-08,12916.33,15710.78,14409.82
2015-02-09,9919.45,12167.82,12418.15
2015-02-10,9286.06,10339.86,11386.41
2015-02-11,9503.69,11268.65,12270.45
2015-02-12,10892.32,12045.69,12254.56
2015-02-13,10000.33,12491.94,11997.210000000001
2015-02-14,10588.86,13161.47,13366.4
2015-02-15,12807.03,15801.75,15959.36
2015-02-16,8447.52,11577.43,12071.15
2015-02-17,8434.99,9657.58,9842.05
2015-02-18,7473.33,9231.67,9075.95
2015-02-19,8416.76,10029.26,10479.960000000001
2015-02-20,8797.61,11372.56,11915.08
2015-02-21,11059.51,14772.7,14169.12
2015-02-22,12028.2,15268.54,14412.27
2015-02-23,8285.48,9970.97,11243.880000000001
2015-02-24,8127.4,9682.23,10048.6
2015-02-25,7915.43,9997.12,9838.4
2015-02-26,8602.37,9651.43,10425.5
2015-02-27,8849.09,10102.58,10134.88
2015-02-28,11546.14,13483.300000000001,13379.65
2015-03-01,13274.61,17071.670000000002,15604.98
2015-03-02,9193.4,11934.41,13185.67
2015-03-03,9018.52,11897.210000000001,13356.5
2015-03-04,9322.82,10004.0,11129.52
2015-03-05,8660.28,9738.78,11415.23
2015-03-06,9273.72,11148.28,11576.25
2015-03-07,12746.710000000001,14441.61,14334.16
2015-03-08,12489.89,14486.18,13829.37
2015-03-09,8963.36,11196.06,12750.8
2015-03-10,10185.94,11657.28,13775.18
2015-03-11,9269.460000000001,10755.69,11227.95
2015-03-12,9145.43,11641.55,11887.27
2015-03-13,10704.19,13443.73,11974.25
2015-03-14,11777.56,14343.01,13776.27
2015-03-15,14289.53,15731.18,14454.970000000001
2015-03-16,9869.49,12867.19,12981.61
2015-03-17,10078.3,11051.97,11037.34
2015-03-18,8831.42,10211.32,10785.66
2015-03-19,8634.06,10387.88,11261.01
2015-03-20,9485.17,11239.59,11754.16
2015-03-21,11068.54,12407.84,12248.14
2015-03-22,12974.99,14951.3,14187.44
2015-03-23,9181.81,11648.7,11590.1
2015-03-24,8795.58,457.55,11329.58
2015-03-25,8113.33,19427.47,10605.58
2015-03-26,8032.95,9164.75,10461.04
2015-03-27,8179.81,10498.0,10881.94
2015-03-28,10576.84,13483.25,13819.99
2015-03-29,11973.61,15995.28,13598.17
2015-03-30,9116.460000000001,10235.880000000001,11602.62
2015-03-31,8183.57,9833.58,10653.13
2015-04-01,10270.99,11233.09,12661.72
2015-04-02,8151.64,10355.2,10257.84
2015-04-03,11532.8,13744.76,14984.9
2015-04-04,12045.01,14890.49,14930.87
2015-04-05,14720.61,14774.64,12629.64
2015-04-06,10196.41,13112.99,13492.33
2015-04-07,9699.55,11439.45,12525.45
2015-04-08,8670.77,11038.73,11186.54
2015-04-09,9550.68,12131.460000000001,11954.64
2015-04-10,9366.95,11352.18,12252.5
2015-04-11,12028.460000000001,15289.35,14338.15
2015-04-12,13183.92,15683.460000000001,16586.99
2015-04-13,10304.81,12635.88,13819.44
2015-04-14,8891.06,9742.72,10793.380000000001
2015-04-15,9449.33,11182.93,12160.28
2015-04-16,8207.47,10064.52,10809.44
2015-04-17,7890.46,10268.38,11653.960000000001
2015-04-18,12205.65,15013.3,14763.79
2015-04-19,12421.81,15475.44,13951.36
2015-04-20,9495.2,11449.03,12585.1
2015-04-21,8515.65,10191.35,11096.1
2015-04-22,8586.460000000001,10277.95,10453.05
2015-04-23,8395.73,10767.47,9948.77
2015-04-24,8510.06,11231.55,11827.58
2015-04-25,11186.85,14294.89,13536.5
2015-04-26,12242.24,14464.91,14248.66
2015-04-27,8880.18,11167.28,12760.58
2015-04-28,8204.97,9473.44,10449.47
2015-04-29,8079.34,8862.78,10548.59
2015-04-30,7463.77,9989.26,10919.15
2015-05-01,9828.42,12239.53,15939.77
2015-05-02,12213.99,14585.15,15270.5
2015-05-03,13308.210000000001,15805.0,16703.07
2015-05-04,8834.67,11826.53,13181.43
2015-05-05,8924.9,10408.49,11741.35
2015-05-06,8973.55,9970.63,12908.44
2015-05-07,9278.75,11499.51,13894.77
2015-05-08,9148.2,11683.22,11582.72
2015-05-09,11865.04,13863.84,15809.39
2015-05-10,11503.83,12098.51,13187.18
2015-05-11,10101.29,12915.3,13959.48
2015-05-12,9037.05,10300.7,12477.11
2015-05-13,9907.68,11491.09,12154.33
2015-05-14,8292.59,10942.03,12760.22
2015-05-15,9970.76,11944.460000000001,12381.51
2015-05-16,13108.67,14897.5,15366.05
2015-05-17,13186.18,14504.380000000001,15198.16
2015-05-18,10284.18,11074.17,12574.08
2015-05-19,8723.59,9490.61,11339.09
2015-05-20,9013.87,10305.24,11579.5
2015-05-21,8162.54,9905.42,10035.32
2015-05-22,9420.56,11365.44,12484.39
2015-05-23,11657.19,14078.83,14171.59
2015-05-24,11831.35,13169.14,12923.300000000001
2015-05-25,10059.15,12563.59,12479.62
2015-05-26,9125.960000000001,10140.78,10369.98
2015-05-27,8599.05,10482.75,11372.19
2015-05-28,8848.55,9993.14,10862.28
2015-05-29,8236.06,10553.58,11046.36
2015-05-30,9294.15,11920.19,12015.57
2015-05-31,12551.12,14665.37,15096.93
2015-06-01,10334.11,12296.37,14899.81
2015-06-02,9090.17,10405.33,10928.07
2015-06-03,9420.96,11131.130000000001,13186.18
2015-06-04,8750.54,10605.23,10968.47
2015-06-05,10006.49,12272.05,12496.77
2015-06-06,12405.89,13938.18,14071.64
2015-06-07,13686.23,15294.33,15225.8
2015-06-08,9468.58,11815.95,12151.36
2015-06-09,9905.84,10905.380000000001,11525.17
2015-06-10,9242.52,10787.87,10737.89
2015-06-11,9160.64,11059.53,11637.14
2015-06-12,9368.3,12458.64,12103.42
2015-06-13,11924.61,13631.43,13867.34
2015-06-14,12532.2,14639.57,14491.86
2015-06-15,15516.24,20301.65,20388.03
2015-06-16,8588.42,6875.6,7684.92
2015-06-17,7388.59,7386.31,8953.16
2015-06-18,8044.62,10205.24,10139.14
2015-06-19,8767.89,10790.53,11238.69
2015-06-20,10925.460000000001,13211.08,12842.06
2015-06-21,11591.2,12132.75,12084.06
2015-06-22,9076.9,9980.69,10801.8
2015-06-23,8430.13,9639.64,9750.94
2015-06-24,8267.67,10185.15,9559.49
2015-06-25,8153.7,9268.12,9418.83
2015-06-26,8843.83,10578.41,10895.79
2015-06-27,10259.73,13131.53,12783.83
2015-06-28,10325.32,13092.07,13461.33
2015-06-29,8593.59,10209.93,10337.2
2015-06-30,7704.21,8270.58,9067.5
2015-07-01,9843.81,10871.81,11707.9
2015-07-02,9956.710000000001,12384.76,12919.51
2015-07-03,12670.01,15671.44,14893.82
2015-07-04,10236.9,11656.53,11447.710000000001
2015-07-05,10527.55,12682.12,13999.11
2015-07-06,10402.65,12291.66,12641.45
2015-07-07,9010.51,11397.02,12628.710000000001
2015-07-08,8827.08,10796.81,10436.12
2015-07-09,9131.25,10677.12,11844.7
2015-07-10,9231.07,12031.14,11873.33
2015-07-11,11531.960000000001,13848.98,13727.36
2015-07-12,13431.31,15987.37,15385.2
2015-07-13,10401.02,12998.880000000001,13421.5
2015-07-14,8976.72,10454.84,10976.14
2015-07-15,9906.68,11637.53,11211.92
2015-07-16,9587.41,11001.11,11879.210000000001
2015-07-17,9909.75,12464.68,12515.97
2015-07-18,12120.16,14695.210000000001,13258.57
2015-07-19,12348.15,14520.4,14346.01
2015-07-20,10243.79,11751.33,12401.16
2015-07-21,8377.710000000001,9461.78,11166.84
2015-07-22,8813.19,9553.85,9931.94
2015-07-23,8403.48,10641.57,11267.11
2015-07-24,9653.880000000001,11939.99,12062.61
2015-07-25,10966.960000000001,13667.26,12852.2
2015-07-26,12536.27,13657.15,13514.06
2015-07-27,9081.84,11198.61,10337.74
2015-07-28,8011.2300000000005,10220.2,10458.69
2015-07-29,7774.29,9842.04,9019.9
2015-07-30,8368.07,9945.630000000001,9202.210000000001
2015-07-31,9832.16,12422.2,12622.14
2015-08-01,12349.36,14926.94,14644.69
2015-08-02,12320.42,15125.72,14644.31
2015-08-03,11076.25,13214.460000000001,15395.800000000001
2015-08-04,9331.76,11044.36,11547.37
2015-08-05,9768.23,11072.72,11318.36
2015-08-06,9980.62,12185.17,11667.15
2015-08-07,10034.63,13075.79,12951.39
2015-08-08,12185.45,13977.11,14290.2
2015-08-09,13341.55,15892.53,15114.62
2015-08-10,9060.68,10968.84,12818.89
2015-08-11,8616.12,9876.82,10635.53
2015-08-12,10481.88,10675.22,11539.88
2015-08-13,9785.42,12022.79,11190.83
2015-08-14,9966.83,12730.68,11624.73
2015-08-15,12181.3,14799.4,14237.23
2015-08-16,13325.42,14910.92,14511.45
2015-08-17,9695.5,11766.19,11430.130000000001
2015-08-18,8585.95,10164.96,10911.3
2015-08-19,7725.76,9328.35,9642.77
2015-08-20,7324.24,9842.31,9288.84
2015-08-21,8960.04,11540.39,11615.67
2015-08-22,11063.18,14404.62,14124.19
2015-08-23,12639.15,15276.66,14777.29
2015-08-24,8631.82,12059.9,11030.06
2015-08-25,6731.36,9011.4,10989.63
2015-08-26,7499.1900000000005,10023.83,10738.19
2015-08-27,7579.51,9308.57,9708.6
2015-08-28,7677.14,9777.72,9888.15
2015-08-29,10154.44,12630.32,12490.69
2015-08-30,11692.460000000001,14856.6,14405.62
2015-08-31,7813.38,10222.960000000001,10699.73
2015-09-01,9254.16,10643.09,11533.710000000001
2015-09-02,8045.93,10485.84,9957.64
2015-09-03,8520.92,10326.960000000001,12405.54
2015-09-04,8560.89,10449.49,11010.24
2015-09-05,11505.4,13571.56,14174.36
2015-09-06,11051.98,12587.06,12258.86
2015-09-07,10800.48,14541.85,13288.87
2015-09-08,7567.21,10100.73,11163.19
2015-09-09,8471.09,9612.31,11130.08
2015-09-10,7929.17,9650.65,10570.11
2015-09-11,8819.98,10643.17,11805.92
2015-09-12,10938.36,15267.55,14099.05
2015-09-13,13369.29,16141.05,15300.97
2015-09-14,9668.76,11627.22,12007.68
2015-09-15,8950.3,10373.18,11915.55
2015-09-16,8222.38,9514.13,10915.09
2015-09-17,8348.08,10095.16,9988.96
2015-09-18,9341.54,11429.09,11355.45
2015-09-19,12240.23,14684.12,13649.55
2015-09-20,13255.14,15907.6,15555.14
2015-09-21,9170.44,10583.8,10760.05
2015-09-22,8395.7,9884.92,10818.86
2015-09-23,8386.58,11168.62,10753.53
2015-09-24,8044.77,9943.73,10821.4
2015-09-25,8656.09,11990.89,11203.27
2015-09-26,10836.48,14156.02,13331.3
2015-09-27,12611.630000000001,14229.62,14232.31
2015-09-28,7930.03,10914.83,10713.960000000001
2015-09-29,7837.0,10017.83,8907.84
2015-09-30,7557.74,9208.61,9213.11
2015-10-01,8700.85,12284.94,12740.8
2015-10-02,9657.32,12141.33,13070.93
2015-10-03,11566.09,15455.24,15537.99
2015-10-04,12338.11,15744.89,15460.880000000001
2015-10-05,9580.03,12322.550000000001,13934.4
2015-10-06,9498.64,11197.56,12638.82
2015-10-07,8915.5,10323.48,12294.02
2015-10-08,7375.04,10835.72,12727.03
2015-10-09,10107.95,12808.93,12470.26
2015-10-10,11623.14,13508.710000000001,14890.65
2015-10-11,13039.77,15871.94,16041.300000000001
2015-10-12,10649.630000000001,12234.22,13664.130000000001
2015-10-13,9618.91,10934.710000000001,11572.25
2015-10-14,7868.74,9894.57,7872.59
2015-10-15,8229.19,10776.84,13100.66
2015-10-16,9042.91,12239.300000000001,11567.34
2015-10-17,11578.26,14104.65,14656.43
2015-10-18,12429.06,15037.74,14984.18
2015-10-19,9024.64,11492.89,12046.53
2015-10-20,7863.27,10139.2,10987.67
2015-10-21,8177.6900000000005,10308.7,10826.97
2015-10-22,8523.460000000001,10229.4,10834.17
2015-10-23,9299.7,13179.8,13011.4
2015-10-24,10392.28,13893.65,13374.48
2015-10-25,10589.52,12214.16,13013.11
2015-10-26,8998.84,12105.35,12304.87
2015-10-27,7783.01,9670.22,9834.36
2015-10-28,7844.71,9617.31,10208.17
2015-10-29,7953.68,9757.21,11376.66
2015-10-30,9152.15,12742.7,11992.130000000001
2015-10-31,9930.65,10397.39,12103.49
2015-11-01,11856.82,15008.85,15456.94
2015-11-02,8812.93,11412.04,12468.34
2015-11-03,8332.22,11075.37,13227.61
2015-11-04,8289.2,10176.89,11812.69
2015-11-05,8019.12,11216.84,10285.79
2015-11-06,9802.59,11841.84,12783.6
2015-11-07,11386.95,15114.68,14802.39
2015-11-08,11794.55,15288.880000000001,14235.07
2015-11-09,8990.22,11085.79,12924.24
2015-11-10,7873.11,10868.52,10622.12
2015-11-11,8402.6,9941.01,10394.07
2015-11-12,7535.7300000000005,9594.960000000001,11437.56
2015-11-13,9064.14,10893.91,12394.81
2015-11-14,10917.37,13333.210000000001,13741.53
2015-11-15,12968.710000000001,16039.0,17135.420000000002
2015-11-16,9299.1,12557.66,12180.84
2015-11-17,7139.27,8281.01,9291.36
2015-11-18,8698.66,11079.7,11781.51
2015-11-19,8346.74,11255.14,10961.12
2015-11-20,8818.78,11106.82,11409.83
2015-11-21,11405.54,13898.25,13635.07
2015-11-22,11440.06,14242.93,13956.92
2015-11-23,9022.14,10586.85,11276.54
2015-11-24,8737.65,10961.47,10908.69
2015-11-25,9945.58,13043.050000000001,12787.04
2015-11-26,8201.2,8921.16,7605.74
2015-11-27,7555.52,9343.380000000001,8438.23
2015-11-28,8137.45,10888.26,11243.69
2015-11-29,10036.06,11504.98,11668.7
2015-11-30,7790.08,10008.6,11277.34
2015-12-01,9032.04,10753.59,12706.5
2015-12-02,7798.03,9129.12,10918.23
2015-12-03,9210.97,10699.42,12186.62
2015-12-04,9621.33,9819.25,11564.52
2015-12-05,11639.2,12619.07,13120.02
2015-12-06,12187.19,14957.91,14798.17
2015-12-07,9297.13,12108.56,12759.460000000001
2015-12-08,7295.39,9887.48,10306.960000000001
2015-12-09,8263.68,9976.19,10559.55
2015-12-10,8567.97,10218.61,10654.91
2015-12-11,9237.01,11545.49,10611.34
2015-12-12,11976.03,14304.53,13709.380000000001
2015-12-13,12688.380000000001,14471.99,14616.28
2015-12-14,9731.41,13572.64,13095.95
2015-12-15,9790.210000000001,12765.39,12626.1
2015-12-16,9738.51,11615.11,12298.19
2015-12-17,9384.99,11646.67,13183.05
2015-12-18,8554.45,11040.43,11150.87
2015-12-19,10798.17,13161.04,12275.41
2015-12-20,11482.97,14793.56,13547.49
2015-12-21,9633.85,12183.16,11049.74
2015-12-22,9192.45,11489.36,11679.66
2015-12-23,8912.9,12207.04,12440.35
2015-12-24,9600.26,12909.61,11499.960000000001
2015-12-25,1.58,0.0,11.18
2015-12-26,12053.62,13769.2,13823.210000000001
2015-12-27,9534.44,12123.82,10543.710000000001
2015-12-28,8818.16,11101.55,10858.77
2015-12-29,8220.3,10151.84,10719.37
2015-12-30,8068.85,10263.81,10575.14
2015-12-31,9748.14,13665.89,13404.19
2016-01-01,8644.85,10017.4,10157.23
2016-01-02,9738.33,12716.47,12804.17
2016-01-03,9914.11,14018.78,13371.550000000001
2016-01-04,8841.56,11826.67,12414.06
2016-01-05,8474.01,10763.68,11590.65
2016-01-06,7485.96,9375.62,9303.42
2016-01-07,8662.08,12090.13,13469.630000000001
2016-01-08,9007.69,11055.68,11591.4
2016-01-09,12167.44,15229.97,14537.630000000001
2016-01-10,11835.52,15344.93,14673.61
2016-01-11,9362.77,12163.97,12154.57
2016-01-12,9524.1,10166.34,12138.12
2016-01-13,8263.57,10577.28,11507.12
2016-01-14,8479.2,10217.94,11344.210000000001
2016-01-15,11043.89,12256.73,12671.33
2016-01-16,10845.32,15022.54,15116.54
2016-01-17,11915.62,16351.27,14518.53
2016-01-18,10079.99,12109.59,12985.15
2016-01-19,7932.55,10302.42,10510.06
2016-01-20,8401.94,10083.37,10721.13
2016-01-21,7400.17,10061.26,10741.81
2016-01-22,8956.07,11720.07,11557.95
2016-01-23,10805.3,13833.880000000001,13884.77
2016-01-24,11687.98,15516.6,14446.41
2016-01-25,8243.36,11363.07,11725.61
2016-01-26,7538.84,8664.08,10028.54
2016-01-27,7210.35,10847.67,10164.38
2016-01-28,7970.71,10434.48,10485.51
2016-01-29,8499.74,11393.43,11432.76
2016-01-30,10800.49,14053.75,13848.37
2016-01-31,12308.47,15507.29,15752.57
2016-02-01,9893.05,14047.25,14767.81
2016-02-02,8169.84,10296.56,11249.98
2016-02-03,9437.17,11866.04,14043.4
2016-02-04,8501.5,10325.39,11547.67
2016-02-05,8849.41,12687.39,12542.07
2016-02-06,12675.94,17274.77,15938.91
2016-02-07,12883.47,16800.65,17105.51
2016-02-08,8983.16,12494.14,12921.34
2016-02-09,9536.42,12274.87,13250.87
2016-02-10,9154.32,13997.47,13045.81
2016-02-11,10854.210000000001,15717.68,15185.59
2016-02-12,10827.64,13944.210000000001,14324.04
2016-02-13,13079.02,16934.93,16434.49
2016-02-14,12616.89,16501.76,15537.72
2016-02-15,11302.52,13878.3,15449.05
2016-02-16,9422.88,11421.93,12462.09
2016-02-17,8569.14,11572.09,12238.93
2016-02-18,8844.6,11993.43,12027.53
2016-02-19,9559.13,12853.59,12444.89
2016-02-20,12151.62,16484.44,14690.59
2016-02-21,13965.91,17664.13,16486.27
2016-02-22,9192.44,12479.91,12382.43
2016-02-23,8011.66,11712.03,11272.44
2016-02-24,9156.09,11793.93,11445.25
2016-02-25,8419.16,12074.65,10348.77
2016-02-26,9108.5,12493.45,10692.55
2016-02-27,10614.210000000001,14158.24,12643.47
2016-02-28,12889.29,16577.24,15620.800000000001
2016-02-29,9474.24,12476.16,11672.27
2016-03-01,9967.87,12530.210000000001,13376.23
2016-03-02,8935.23,11324.26,11923.64
